customer_id,gender,senior_citizen,partner,dependents,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type,paperless_billing,payment_method,monthly_charges,total_charges,tenure_months,churn_status,churn_date,risk_score,segment_name,cltv_score,churn_status_label,senior_citizen_label,partner_label,dependents_label,phone_service_label,paperless_billing_label,tenure_group,monthly_charge_group,total_charge_group,risk_group,cltv_group,year,month,quarter,month_name
0148-DCDOS,Male,False,False,False,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,True,Bank transfer (automatic),94.7,2362.1,25,True,2025-09-10,45.0,Standard,2367.5,Churned,Non-Senior,Single,No Dependents,Yes,Yes,25-36,91-120,2K-3K,,2K-4K,2025.0,9.0,3.0,September
0151-ONTOV,Female,False,False,False,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,False,Mailed check,70.9,70.9,1,True,2025-09-10,55.0,New Customers,70.9,Churned,Non-Senior,Single,No Dependents,Yes,No,0-12,61-90,0-1K,,0-2K,2025.0,9.0,3.0,September
0156-FVPTA,Male,False,True,False,True,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,True,Electronic check,54.2,1152.7,22,True,2025-09-10,50.0,Standard,1192.4,Churned,Non-Senior,Has Partner,No Dependents,Yes,Yes,13-24,31-60,1K-2K,,0-2K,2025.0,9.0,3.0,September
0164-APGRB,Female,False,False,False,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,True,Electronic check,114.9,8496.7,72,False,,35.0,Medium Value Stable,8272.8,Active,Non-Senior,Single,No Dependents,Yes,Yes,60+,91-120,5K+,,8K+,,,,
0164-XAIRP,Female,False,False,False,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Bank transfer (automatic),19.55,470.2,24,False,,0.0,Standard,469.2,Active,Non-Senior,Single,No Dependents,Yes,Yes,13-24,0-30,0-1K,,0-2K,,,,
0168-XZKBB,Female,False,True,False,True,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,True,Electronic check,86.85,1564.4,19,False,,65.0,High Risk,1650.15,Active,Non-Senior,Has Partner,No Dependents,Yes,Yes,13-24,61-90,1K-2K,,0-2K,,,,
0174-QRVVY,Male,False,True,True,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),25.35,1847.55,71,False,,0.0,Medium Value Stable,1799.85,Active,Non-Senior,Has Partner,Has Dependents,Yes,No,60+,0-30,1K-2K,,0-2K,,,,
0177-PXBAT,Male,True,True,False,True,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,True,Bank transfer (automatic),109.9,3694.7,33,False,,45.0,Standard,3626.7,Active,Senior,Has Partner,No Dependents,Yes,Yes,25-36,91-120,3K-5K,,2K-4K,,,,
0178-CIIKR,Female,False,False,False,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,19.95,58.0,3,False,,55.0,New Customers,59.85,Active,Non-Senior,Single,No Dependents,Yes,No,0-12,0-30,0-1K,,0-2K,,,,
0178-SZBHO,Male,False,True,True,True,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,False,Electronic check,87.2,4017.45,47,False,,65.0,High Risk,4098.4,Active,Non-Senior,Has Partner,Has Dependents,Yes,No,37-60,61-90,3K-5K,,4K-6K,,,,
0181-RITDD,Male,False,True,True,True,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,False,Mailed check,108.15,6825.65,62,False,,15.0,High Value Loyal,6705.3,Active,Non-Senior,Has Partner,Has Dependents,Yes,No,60+,91-120,5K+,,6K-8K,,,,
0186-CAERR,Male,False,False,False,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,True,Bank transfer (automatic),116.3,8309.55,71,False,,25.0,Medium Value Stable,8257.3,Active,Non-Senior,Single,No Dependents,Yes,Yes,60+,91-120,5K+,,8K+,,,,
0187-QSXOE,Male,True,True,False,True,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,True,Electronic check,89.0,605.45,7,False,,90.0,High Risk,623.0,Active,Senior,Has Partner,No Dependents,Yes,Yes,0-12,61-90,0-1K,,0-2K,,,,
0187-WZNAB,Female,False,True,True,True,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,False,Mailed check,74.4,1972.35,27,False,,30.0,Medium Value Stable,2008.8,Active,Non-Senior,Has Partner,Has Dependents,Yes,No,25-36,61-90,1K-2K,,2K-4K,,,,
0188-GWFLE,Male,False,False,False,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,20.05,33.7,2,False,,55.0,New Customers,40.1,Active,Non-Senior,Single,No Dependents,Yes,No,0-12,0-30,0-1K,,0-2K,,,,
0191-EQUUH,Female,False,False,True,False,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,False,Bank transfer (automatic),35.05,844.45,25,False,,0.0,Standard,876.25,Active,Non-Senior,Single,Has Dependents,No,No,25-36,31-60,0-1K,,0-2K,,,,
0191-ZHSKZ,Male,True,False,False,True,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,True,Electronic check,74.75,2111.3,30,False,,50.0,Standard,2242.5,Active,Senior,Single,No Dependents,Yes,Yes,25-36,61-90,2K-3K,,2K-4K,,,,
0193-ESZXP,Female,True,True,False,True,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,True,Credit card (automatic),105.5,6205.5,58,True,2025-09-10,25.0,Medium Value Stable,6119.0,Churned,Senior,Has Partner,No Dependents,Yes,Yes,37-60,91-120,5K+,,6K-8K,2025.0,9.0,3.0,September
0195-IESCP,Male,False,True,False,True,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,True,Electronic check,85.25,855.3,10,True,2025-09-10,90.0,High Risk,852.5,Churned,Non-Senior,Has Partner,No Dependents,Yes,Yes,0-12,61-90,0-1K,,0-2K,2025.0,9.0,3.0,September
0196-JTUQI,Female,False,False,False,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Credit card (automatic),75.2,633.85,9,False,,55.0,New Customers,676.8,Active,Non-Senior,Single,No Dependents,Yes,Yes,0-12,61-90,0-1K,,0-2K,,,,
0196-VULGZ,Female,True,True,False,True,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,True,Electronic check,84.35,474.9,6,True,2025-09-10,90.0,High Risk,506.1,Churned,Senior,Has Partner,No Dependents,Yes,Yes,0-12,61-90,0-1K,,0-2K,2025.0,9.0,3.0,September
0197-PNKNK,Female,False,True,True,True,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,False,Bank transfer (automatic),84.45,5848.6,69,False,,25.0,Medium Value Stable,5827.05,Active,Non-Senior,Has Partner,Has Dependents,Yes,No,60+,61-90,5K+,,4K-6K,,,,
0201-MIBOL,Female,True,False,False,True,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,True,Bank transfer (automatic),102.4,6471.85,66,False,,15.0,High Value Loyal,6758.4,Active,Senior,Single,No Dependents,Yes,Yes,60+,91-120,5K+,,6K-8K,,,,
0201-OAMXR,Female,False,False,False,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,False,Credit card (automatic),115.55,8127.6,70,True,2025-09-10,25.0,Medium Value Stable,8088.5,Churned,Non-Senior,Single,No Dependents,Yes,No,60+,91-120,5K+,,8K+,2025.0,9.0,3.0,September
0203-HHYIJ,Male,False,False,False,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Bank transfer (automatic),25.3,676.35,25,True,2025-09-10,10.0,Standard,632.5,Churned,Non-Senior,Single,No Dependents,Yes,No,25-36,0-30,0-1K,,0-2K,2025.0,9.0,3.0,September
0206-OYVOC,Female,False,True,True,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Mailed check,19.25,864.2,46,False,,0.0,Standard,885.5,Active,Non-Senior,Has Partner,Has Dependents,Yes,Yes,37-60,0-30,0-1K,,0-2K,,,,
0206-TBWLC,Female,False,True,False,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,True,Mailed check,114.65,6049.5,54,False,,25.0,Medium Value Stable,6191.1,Active,Non-Senior,Has Partner,No Dependents,Yes,Yes,37-60,91-120,5K+,,6K-8K,,,,
0207-MDKNV,Female,False,False,False,True,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,False,Electronic check,105.1,1582.75,15,True,2025-09-10,65.0,High Risk,1576.5,Churned,Non-Senior,Single,No Dependents,Yes,No,13-24,91-120,1K-2K,,0-2K,2025.0,9.0,3.0,September
0208-BPQEJ,Female,False,True,True,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Bank transfer (automatic),19.4,198.1,12,False,,30.0,Standard,232.8,Active,Non-Senior,Has Partner,Has Dependents,Yes,No,0-12,0-30,0-1K,,0-2K,,,,
0212-ISBBF,Female,False,False,False,False,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,True,Electronic check,50.35,1098.85,22,False,,50.0,Standard,1107.7,Active,Non-Senior,Single,No Dependents,No,Yes,13-24,31-60,1K-2K,,0-2K,,,,
0214-JHPFW,Female,False,True,False,False,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,False,Bank transfer (automatic),57.8,4039.3,70,False,,0.0,High Value Loyal,4046.0,Active,Non-Senior,Has Partner,No Dependents,No,No,60+,31-60,3K-5K,,4K-6K,,,,
0215-BQKGS,Male,False,False,False,True,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,True,Credit card (automatic),84.3,2438.6,30,False,,45.0,Standard,2529.0,Active,Non-Senior,Single,No Dependents,Yes,Yes,25-36,61-90,2K-3K,,2K-4K,,,,
0218-QNVAS,Male,False,True,True,True,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,False,Bank transfer (automatic),100.55,7113.75,71,False,,25.0,Medium Value Stable,7139.05,Active,Non-Senior,Has Partner,Has Dependents,Yes,No,60+,91-120,5K+,,6K-8K,,,,
0219-QAERP,Male,False,True,False,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Credit card (automatic),19.8,576.65,30,False,,10.0,Standard,594.0,Active,Non-Senior,Has Partner,No Dependents,Yes,No,25-36,0-30,0-1K,,0-2K,,,,
0219-YTZUE,Male,False,True,True,True,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,True,Bank transfer (automatic),84.8,371.9,4,True,2025-09-10,70.0,High Risk,339.2,Churned,Non-Senior,Has Partner,Has Dependents,Yes,Yes,0-12,61-90,0-1K,,0-2K,2025.0,9.0,3.0,September
0220-EBGCE,Male,False,False,False,True,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,True,Electronic check,85.85,167.3,2,True,2025-09-10,90.0,High Risk,171.7,Churned,Non-Senior,Single,No Dependents,Yes,Yes,0-12,61-90,0-1K,,0-2K,2025.0,9.0,3.0,September
0221-NAUXK,Male,False,False,True,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,True,Bank transfer (automatic),19.95,219.5,10,False,,35.0,New Customers,199.5,Active,Non-Senior,Single,Has Dependents,Yes,Yes,0-12,0-30,0-1K,,0-2K,,,,
0221-WMXNQ,Male,True,False,False,True,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,False,Electronic check,75.35,273.4,4,False,,75.0,High Risk,301.4,Active,Senior,Single,No Dependents,Yes,No,0-12,61-90,0-1K,,0-2K,,,,
0222-CNVPT,Male,True,False,False,False,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,True,Credit card (automatic),48.8,2555.05,52,False,,30.0,Medium Value Stable,2537.6,Active,Senior,Single,No Dependents,No,Yes,37-60,31-60,2K-3K,,2K-4K,,,,
0224-HJAPT,Male,False,False,False,True,Yes,DSL,No,No,No,No,No,No,Month-to-month,False,Electronic check,47.15,223.15,5,True,2025-09-10,75.0,High Risk,235.75,Churned,Non-Senior,Single,No Dependents,Yes,No,0-12,31-60,0-1K,,0-2K,2025.0,9.0,3.0,September
0224-NIJLP,Male,False,True,True,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,20.15,165.5,8,False,,25.0,New Customers,161.2,Active,Non-Senior,Has Partner,Has Dependents,Yes,No,0-12,0-30,0-1K,,0-2K,,,,
0224-RLWWD,Female,True,False,False,True,No,DSL,No,No,No,No,No,No,Month-to-month,True,Electronic check,44.3,89.3,2,False,,75.0,High Risk,88.6,Active,Senior,Single,No Dependents,Yes,Yes,0-12,31-60,0-1K,,0-2K,,,,
0225-ZORZP,Male,False,False,False,True,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,False,Electronic check,84.3,235.05,3,False,,90.0,High Risk,252.9,Active,Non-Senior,Single,No Dependents,Yes,No,0-12,61-90,0-1K,,0-2K,,,,
0228-MAUWC,Male,False,False,False,True,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,False,Electronic check,59.55,1144.6,19,False,,50.0,Standard,1131.45,Active,Non-Senior,Single,No Dependents,Yes,No,13-24,31-60,1K-2K,,0-2K,,,,
0229-LFJAF,Male,False,False,False,True,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,False,Bank transfer (automatic),69.65,4908.25,72,False,,0.0,High Value Loyal,5014.8,Active,Non-Senior,Single,No Dependents,Yes,No,60+,61-90,3K-5K,,4K-6K,,,,
0230-UBYPQ,Male,True,True,False,False,No phone service,DSL,Yes,No,No,Yes,No,No,One year,False,Bank transfer (automatic),36.1,2298.9,63,False,,10.0,High Value Loyal,2274.3,Active,Senior,Has Partner,No Dependents,No,No,60+,31-60,2K-3K,,2K-4K,,,,
0230-WEQUW,Male,False,True,False,False,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,True,Bank transfer (automatic),56.6,3789.2,66,False,,0.0,High Value Loyal,3735.6,Active,Non-Senior,Has Partner,No Dependents,No,Yes,60+,31-60,3K-5K,,2K-4K,,,,
0231-LXVAP,Male,False,False,False,True,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,True,Electronic check,75.9,75.9,1,True,2025-09-10,75.0,High Risk,75.9,Churned,Non-Senior,Single,No Dependents,Yes,Yes,0-12,61-90,0-1K,,0-2K,2025.0,9.0,3.0,September
0233-FTHAV,Female,False,False,False,True,Yes,Fiber optic,No,No,Yes,No,No,No,One year,True,Bank transfer (automatic),79.2,4765.0,60,False,,10.0,High Value Loyal,4752.0,Active,Non-Senior,Single,No Dependents,Yes,Yes,37-60,61-90,3K-5K,,4K-6K,,,,
0234-TEVTT,Female,False,True,True,False,No phone service,DSL,Yes,No,Yes,No,No,Yes,One year,False,Credit card (automatic),45.0,2196.3,48,False,,10.0,High Value Loyal,2160.0,Active,Non-Senior,Has Partner,Has Dependents,No,No,37-60,31-60,2K-3K,,2K-4K,,,,
0235-KGSLC,Female,False,False,False,True,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,True,Credit card (automatic),85.55,85.55,1,True,2025-09-10,70.0,High Risk,85.55,Churned,Non-Senior,Single,No Dependents,Yes,Yes,0-12,61-90,0-1K,,0-2K,2025.0,9.0,3.0,September
0236-HFWSV,Male,False,False,False,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,True,Electronic check,93.35,1444.65,15,True,2025-09-10,65.0,High Risk,1400.25,Churned,Non-Senior,Single,No Dependents,Yes,Yes,13-24,91-120,1K-2K,,0-2K,2025.0,9.0,3.0,September
0237-YFUTL,Female,False,True,False,True,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,True,Bank transfer (automatic),109.65,5405.8,50,False,,45.0,Standard,5482.5,Active,Non-Senior,Has Partner,No Dependents,Yes,Yes,37-60,91-120,5K+,,4K-6K,,,,
0238-WHBIQ,Male,False,True,True,True,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,False,Credit card (automatic),89.7,6339.3,72,False,,0.0,High Value Loyal,6458.4,Active,Non-Senior,Has Partner,Has Dependents,Yes,No,60+,61-90,5K+,,6K-8K,,,,
0239-OXEXL,Female,False,False,False,True,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,False,Mailed check,84.25,3847.6,46,False,,45.0,Standard,3875.5,Active,Non-Senior,Single,No Dependents,Yes,No,37-60,61-90,3K-5K,,2K-4K,,,,
0244-LGNFY,Female,False,True,True,True,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,False,Bank transfer (automatic),92.65,6733.0,72,False,,0.0,High Value Loyal,6670.8,Active,Non-Senior,Has Partner,Has Dependents,Yes,No,60+,91-120,5K+,,6K-8K,,,,
0247-SLUJI,Male,False,True,True,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,19.7,19.7,1,False,,55.0,New Customers,19.7,Active,Non-Senior,Has Partner,Has Dependents,Yes,No,0-12,0-30,0-1K,,0-2K,,,,
0248-IPDFW,Female,False,False,False,True,Yes,DSL,No,No,No,No,No,No,Month-to-month,True,Electronic check,50.1,50.1,1,False,,75.0,High Risk,50.1,Active,Non-Senior,Single,No Dependents,Yes,Yes,0-12,31-60,0-1K,,0-2K,,,,
0248-PGHBZ,Female,True,False,False,True,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,True,Bank transfer (automatic),92.45,6140.85,67,False,,15.0,High Value Loyal,6194.15,Active,Senior,Single,No Dependents,Yes,Yes,60+,91-120,5K+,,6K-8K,,,,
0253-ZTEOB,Female,False,True,True,True,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,False,Electronic check,79.65,3870.3,48,False,,20.0,Medium Value Stable,3823.2,Active,Non-Senior,Has Partner,Has Dependents,Yes,No,37-60,61-90,3K-5K,,2K-4K,,,,
0254-FNMCI,Female,False,False,False,True,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,True,Electronic check,109.9,7624.2,72,False,,35.0,Medium Value Stable,7912.8,Active,Non-Senior,Single,No Dependents,Yes,Yes,60+,91-120,5K+,,6K-8K,,,,
0254-KCJGT,Male,False,True,False,True,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,True,Credit card (automatic),81.4,4354.45,52,False,,10.0,High Value Loyal,4232.8,Active,Non-Senior,Has Partner,No Dependents,Yes,Yes,37-60,61-90,3K-5K,,4K-6K,,,,
0254-WWRKD,Female,False,True,True,True,No,DSL,No,Yes,No,No,No,No,One year,False,Credit card (automatic),50.55,3431.75,67,False,,10.0,High Value Loyal,3386.85,Active,Non-Senior,Has Partner,Has Dependents,Yes,No,60+,31-60,3K-5K,,2K-4K,,,,
0256-LTHVJ,Female,False,True,True,True,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,True,Electronic check,81.05,2227.1,28,True,2025-09-10,65.0,High Risk,2269.4,Churned,Non-Senior,Has Partner,Has Dependents,Yes,Yes,25-36,61-90,2K-3K,,2K-4K,2025.0,9.0,3.0,September
0257-KXZGU,Female,False,True,True,True,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,False,Bank transfer (automatic),62.45,2045.55,32,False,,30.0,Medium Value Stable,1998.4,Active,Non-Senior,Has Partner,Has Dependents,Yes,No,25-36,61-90,2K-3K,,0-2K,,,,
0257-ZESQC,Female,True,True,False,True,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,True,Bank transfer (automatic),75.2,1929.35,27,True,2025-09-10,30.0,Medium Value Stable,2030.4,Churned,Senior,Has Partner,No Dependents,Yes,Yes,25-36,61-90,1K-2K,,2K-4K,2025.0,9.0,3.0,September
0258-NOKBL,Male,False,False,False,True,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,False,Electronic check,90.4,268.45,3,False,,90.0,High Risk,271.2,Active,Non-Senior,Single,No Dependents,Yes,No,0-12,91-120,0-1K,,0-2K,,,,
0259-GBZSH,Male,False,False,False,True,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,True,Electronic check,85.65,181.5,2,True,2025-09-10,90.0,High Risk,171.3,Churned,Non-Senior,Single,No Dependents,Yes,Yes,0-12,61-90,0-1K,,0-2K,2025.0,9.0,3.0,September
0260-ZDLGK,Female,False,False,True,True,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,True,Mailed check,72.9,651.4,9,True,2025-09-10,55.0,New Customers,656.1,Churned,Non-Senior,Single,Has Dependents,Yes,Yes,0-12,61-90,0-1K,,0-2K,2025.0,9.0,3.0,September
0263-FJTQO,Male,False,True,True,True,Yes,DSL,Yes,No,No,Yes,Yes,No,Two year,True,Credit card (automatic),70.5,3486.65,50,False,,0.0,High Value Loyal,3525.0,Active,Non-Senior,Has Partner,Has Dependents,Yes,Yes,37-60,61-90,3K-5K,,2K-4K,,,,
0264-CNITK,Female,False,True,True,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Bank transfer (automatic),20.1,1389.6,71,False,,0.0,Medium Value Stable,1427.1,Active,Non-Senior,Has Partner,Has Dependents,Yes,No,60+,0-30,1K-2K,,0-2K,,,,
0265-EDXBD,Male,True,True,False,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,74.9,2303.35,32,True,2025-09-10,50.0,Standard,2396.8,Churned,Senior,Has Partner,No Dependents,Yes,Yes,25-36,61-90,2K-3K,,2K-4K,2025.0,9.0,3.0,September
0265-PSUAE,Female,False,True,True,True,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,False,Bank transfer (automatic),100.7,1522.7,16,False,,45.0,Standard,1611.2,Active,Non-Senior,Has Partner,Has Dependents,Yes,No,13-24,91-120,1K-2K,,0-2K,,,,
0266-CLZKZ,Female,False,True,True,True,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,True,Bank transfer (automatic),105.65,6717.9,67,False,,15.0,High Value Loyal,7078.55,Active,Non-Senior,Has Partner,Has Dependents,Yes,Yes,60+,91-120,5K+,,6K-8K,,,,
0266-GMEAO,Male,False,True,True,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,True,Credit card (automatic),114.3,8058.55,72,False,,15.0,High Value Loyal,8229.6,Active,Non-Senior,Has Partner,Has Dependents,Yes,Yes,60+,91-120,5K+,,8K+,,,,
0268-QKIWO,Female,False,False,False,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Electronic check,19.75,58.85,3,True,2025-09-10,75.0,High Risk,59.25,Churned,Non-Senior,Single,No Dependents,Yes,No,0-12,0-30,0-1K,,0-2K,2025.0,9.0,3.0,September
0269-XFESX,Male,False,True,True,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,24.35,538.5,23,False,,10.0,Standard,560.05,Active,Non-Senior,Has Partner,Has Dependents,Yes,No,13-24,0-30,0-1K,,0-2K,,,,
0270-THENM,Male,False,True,True,True,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,False,Bank transfer (automatic),69.85,5102.35,72,False,,0.0,High Value Loyal,5029.2,Active,Non-Senior,Has Partner,Has Dependents,Yes,No,60+,61-90,5K+,,4K-6K,,,,
0274-JKUJR,Male,False,True,True,False,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,False,Mailed check,58.85,465.7,7,False,,55.0,New Customers,411.95,Active,Non-Senior,Has Partner,Has Dependents,No,No,0-12,31-60,0-1K,,0-2K,,,,
0277-BKSQP,Male,False,True,True,True,No,DSL,No,No,No,No,Yes,No,Month-to-month,True,Electronic check,54.4,475.1,8,False,,75.0,High Risk,435.2,Active,Non-Senior,Has Partner,Has Dependents,Yes,Yes,0-12,31-60,0-1K,,0-2K,,,,
